Time,F1,F2,F1 + F2
0.0038,-0.125333233564298,0.809016994374942,0.683683760810644
0.0039,-0.368124552684672,0.951056516295151,0.582931963610478
0.004,-0.587785252292469,1,0.412214747707532
0.0041,-0.770513242775786,0.951056516295156,0.18054327351937
0.0042,-0.904827052466017,0.809016994374952,-0.095810058091066
0.0043,-0.982287250728688,0.587785252292479,-0.394501998436208
0.0044,-0.998026728428272,0.309016994374953,-0.689009734053319
0.0045,-0.951056516295154,5.88016157781706E-15,-0.951056516295148
0.0046,-0.844327925502016,-0.309016994374943,-1.15334491987696
0.0047,-0.68454710592869,-0.58778525229247,-1.27233235822116
0.0048,-0.481753674101716,-0.809016994374946,-1.29077066847666
0.0049,-0.248689887164856,-0.951056516295153,-1.19974640346001
0.005,-4.89858719658941E-16,-1,-1
0.0051,0.248689887164856,-0.951056516295153,-0.702366629130297
0.0052,0.481753674101717,-0.809016994374948,-0.327263320273231
0.0053,0.68454710592869,-0.587785252292472,0.096761853636218
0.0054,0.844327925502017,-0.309016994374945,0.535310931127072
0.0055,0.951056516295155,1.10280109986921E-15,0.951056516295156
0.0056,0.998026728428272,0.30901699437495,1.30704372280322
0.0057,0.982287250728688,0.587785252292477,1.57007250302116
0.0058,0.904827052466017,0.809016994374951,1.71384404684097
0.0059,0.770513242775785,0.951056516295155,1.72156975907094
0.006,0.587785252292468,1,1.58778525229247
0.0061,0.368124552684672,0.951056516295151,1.31918106897982
0.0062,0.125333233564295,0.809016994374942,0.934350227939237
0.0063,-0.125333233564314,0.587785252292467,0.462452018728153
0.0064,-0.368124552684685,0.309016994374938,-0.059107558309747
0.0065,-0.587785252292481,-1.1638477456356E-14,-0.587785252292493
0.0066,-0.770513242775797,-0.309016994374957,-1.07953023715075
0.0067,-0.904827052466024,-0.587785252292483,-1.49261230475851
0.0068,-0.982287250728691,-0.809016994374955,-1.79130424510365
0.0069,-0.998026728428271,-0.951056516295158,-1.94908324472343
0.007,-0.951056516295149,-1,-1.95105651629515
0.0071,-0.844327925502007,-0.951056516295149,-1.79538444179716
0.0072,-0.684547105928678,-0.809016994374937,-1.49356410030362
0.0073,-0.481753674101701,-0.587785252292458,-1.06953892639416
0.0074,-0.24868988716484,-0.309016994374931,-0.557706881539772
0.0075,1.70287803145141E-14,1.86214401340422E-14,3.56502204485563E-14
0.0076,0.248689887164873,0.309016994374967,0.55770688153984
0.0077,0.481753674101731,0.587785252292488,1.06953892639422
0.0078,0.684547105928703,0.809016994374959,1.49356410030366
0.0079,0.844327925502025,0.95105651629516,1.79538444179719
0.008,0.951056516295159,1,1.95105651629516
0.0081,0.998026728428273,0.951056516295148,1.94908324472342
0.0082,0.982287250728686,0.809016994374938,1.79130424510362
0.0083,0.904827052466014,0.587785252292461,1.49261230475848
0.0084,0.770513242775782,0.309016994374935,1.07953023715072
0.0085,0.587785252292465,-1.13935480965265E-14,0.587785252292454
0.0086,0.36812455268467,-0.309016994374957,0.059107558309714
0.0087,0.125333233564297,-0.587785252292479,-0.462452018728182
0.0088,-0.12533323356431,-0.809016994374951,-0.934350227939261
0.0089,-0.368124552684682,-0.951056516295154,-1.31918106897984
0.009,-0.587785252292475,-1,-1.58778525229248
0.0091,-0.77051324277579,-0.951056516295154,-1.72156975907094
0.0092,-0.90482705246602,-0.80901699437495,-1.71384404684097
0.0093,-0.982287250728688,-0.587785252292478,-1.57007250302117
0.0094,-0.998026728428272,-0.309016994374955,-1.30704372280323
0.0095,-0.951056516295155,-1.00451986561912E-14,-0.951056516295165
0.0096,-0.844327925502018,0.309016994374936,-0.535310931127082
0.0097,-0.684547105928694,0.587785252292462,-0.096761853636232
0.0098,-0.481753674101723,0.809016994374938,0.327263320273215
0.0099,-0.248689887164865,0.951056516295148,0.702366629130284
0.01,-1.16378584757194E-14,1,0.999999999999988
0.0101,0.248689887164842,0.95105651629516,1.19974640346
0.0102,0.481753674101703,0.809016994374963,1.29077066847667
0.0103,0.684547105928677,0.587785252292493,1.27233235822117
0.0104,0.844327925502006,0.309016994374976,1.15334491987698
0.0105,0.951056516295148,2.79312317301085E-14,0.951056516295176
0.0106,0.99802672842827,-0.309016994374916,0.689009734053355
0.0107,0.982287250728693,-0.587785252292448,0.394501998436245
0.0108,0.904827052466029,-0.809016994374926,0.095810058091104
0.0109,0.770513242775805,-0.951056516295143,-0.180543273519338
0.011,0.587785252292494,-1,-0.412214747707506
0.0111,0.368124552684703,-0.951056516295166,-0.582931963610462
0.0112,0.125333233564336,-0.809016994374973,-0.683683760810637
0.0113,-0.125333233564271,-0.587785252292507,-0.713118485856778
0.0114,-0.368124552684645,-0.309016994374993,-0.677141547059638
0.0115,-0.587785252292443,-4.58172648040257E-14,-0.587785252292489
0.0116,-0.770513242775765,0.309016994374899,-0.461496248400866
0.0117,-0.904827052466003,0.587785252292433,-0.31704180017357
0.0118,-0.982287250728681,0.809016994374915,-0.173270256353766
0.0119,-0.998026728428274,0.951056516295137,-0.046970212133137
0.012,-0.951056516295167,1,0.048943483704833
0.0121,-0.844327925502039,0.951056516295171,0.106728590793132
0.0122,-0.684547105928723,0.809016994374984,0.124469888446261
0.0123,-0.481753674101757,0.587785252292522,0.106031578190764
0.0124,-0.248689887164903,0.30901699437501,0.060327107210107
0.0125,-5.09626383023544E-14,6.3703297877943E-14,1.27406595755886E-14
0.0126,0.248689887164804,-0.309016994374882,-0.060327107210078
0.0127,0.481753674101668,-0.587785252292413,-0.106031578190745
0.0128,0.684547105928648,-0.809016994374905,-0.124469888446256
0.0129,0.844327925501985,-0.951056516295129,-0.106728590793145
0.013,0.951056516295136,-1,-0.048943483704864
0.0131,0.998026728428268,-0.951056516295179,0.046970212133089
0.0132,0.9822872507287,-0.809016994374994,0.173270256353706
0.0133,0.904827052466046,-0.587785252292542,0.317041800173504
0.0134,0.77051324277583,-0.309016994375027,0.461496248400803
0.0135,0.587785252292526,-8.86947583094612E-14,0.587785252292437
0.0136,0.36812455268474,0.309016994374865,0.677141547059605
0.0137,0.125333233564372,0.587785252292399,0.71311848585677
0.0138,-0.125333233564235,0.809016994374894,0.683683760810659
0.0139,-0.368124552684612,0.951056516295124,0.582931963610512
0.014,-0.587785252292415,1,0.412214747707585
0.0141,-0.770513242775742,0.951056516295184,0.180543273519442
0.0142,-0.904827052465988,0.809016994375005,-0.095810058090983
0.0143,-0.982287250728674,0.587785252292557,-0.394501998436118
0.0144,-0.998026728428276,0.309016994375044,-0.689009734053233
0.0145,-0.951056516295178,1.06580791383378E-13,-0.951056516295072
0.0146,-0.844327925502058,-0.309016994374848,-1.15334491987691
0.0147,-0.684547105928749,-0.587785252292384,-1.27233235822113
0.0148,-0.481753674101789,-0.809016994374884,-1.29077066847667
0.0149,-0.248689887164937,-0.951056516295119,-1.19974640346006
0.015,-8.67347044501888E-14,-1,-1.00000000000009
0.0151,0.248689887164769,-0.95105651629519,-0.70236662913042
0.0152,0.481753674101637,-0.809016994375019,-0.327263320273383
0.0153,0.684547105928622,-0.587785252292571,0.096761853636051
0.0154,0.844327925501966,-0.309016994375067,0.535310931126898
0.0155,0.951056516295125,-1.24466824457296E-13,0.951056516295
0.0156,0.998026728428266,0.309016994374824,1.30704372280309
0.0157,0.982287250728707,0.58778525229237,1.57007250302108
0.0158,0.904827052466061,0.809016994374869,1.71384404684093
0.0159,0.770513242775853,0.951056516295113,1.72156975907097
0.016,0.587785252292555,1,1.58778525229255
0.0161,0.368124552684773,0.951056516295195,1.31918106897997
0.0162,0.125333233564407,0.80901699437503,0.934350227939437
0.0163,-0.1253332335642,0.587785252292585,0.462452018728386
0.0164,-0.368124552684579,0.309016994375084,-0.059107558309494
0.0165,-0.587785252292386,1.42352857531213E-13,-0.587785252292243
0.0166,-0.770513242775719,-0.309016994374807,-1.07953023715053
0.0167,-0.904827052465972,-0.587785252292355,-1.49261230475833
0.0168,-0.982287250728668,-0.809016994374858,-1.79130424510353
0.0169,-0.998026728428279,-0.951056516295107,-1.94908324472339
0.017,-0.951056516295189,-1,-1.95105651629519
0.0171,-0.844327925502078,-0.951056516295201,-1.79538444179728
0.0172,-0.68454710592878,-0.809016994375041,-1.49356410030382
0.0173,-0.481753674101826,-0.5877852522926,-1.06953892639443
0.0174,-0.248689887164979,-0.309016994375101,-0.55770688154008
0.0175,-1.29612197955624E-13,-1.67344317962731E-13,-2.96956515918355E-13
0.0176,0.248689887164728,0.30901699437479,0.557706881539518
0.0177,0.481753674101599,0.587785252292335,1.06953892639393
0.0178,0.684547105928591,0.809016994374848,1.49356410030344
0.0179,0.844327925501942,0.9510565162951,1.79538444179704
0.018,0.951056516295111,1,1.95105651629511
0.0181,0.998026728428263,0.951056516295209,1.94908324472347
0.0182,0.982287250728715,0.809016994375051,1.79130424510377
0.0183,0.90482705246608,0.58778525229262,1.4926123047587
0.0184,0.77051324277588,0.309016994375118,1.079530237151
0.0185,0.58778525229259,1.85230351036648E-13,0.587785252292775
0.0186,0.368124552684813,-0.309016994374773,0.05910755831004
0.0187,0.12533323356445,-0.58778525229232,-0.462452018727871
0.0188,-0.125333233564157,-0.809016994374837,-0.934350227938995
0.0189,-0.368124552684539,-0.951056516295094,-1.31918106897963
0.019,-0.587785252292351,-1,-1.58778525229235
0.0191,-0.770513242775692,-0.951056516295214,-1.72156975907091
0.0192,-0.904827052465954,-0.809016994375062,-1.71384404684102
0.0193,-0.98228725072866,-0.587785252292635,-1.57007250302129
0.0194,-0.998026728428281,-0.309016994375136,-1.30704372280342
0.0195,-0.951056516295203,-2.03116384110566E-13,-0.951056516295406
0.0196,-0.844327925502101,0.309016994374756,-0.535310931127345
0.0197,-0.684547105928806,0.587785252292306,-0.0967618536365
0.0198,-0.481753674101858,0.809016994374827,0.327263320272969
0.0199,-0.248689887165014,0.951056516295088,0.702366629130075
0.02,-1.65384264103459E-13,1,0.999999999999834
0.0201,0.248689887164693,0.95105651629522,1.19974640345991
0.0202,0.481753674101568,0.809016994375076,1.29077066847664
0.0203,0.684547105928565,0.587785252292649,1.27233235822121
0.0204,0.844327925501923,0.309016994375159,1.15334491987708
0.0205,0.9510565162951,2.21002417184483E-13,0.951056516295321
0.0206,0.998026728428261,-0.309016994374739,0.689009734053522
0.0207,0.982287250728722,-0.587785252292286,0.394501998436436
0.0208,0.904827052466095,-0.809016994374812,0.095810058091283
0.0209,0.770513242775903,-0.951056516295083,-0.18054327351918
0.021,0.587785252292618,-1,-0.412214747707382
0.0211,0.368124552684846,-0.951056516295227,-0.582931963610381
0.0212,0.125333233564485,-0.809016994375087,-0.683683760810601
0.0213,-0.125333233564122,-0.587785252292664,-0.713118485856785
0.0214,-0.368124552684506,-0.30901699437517,-0.677141547059675
0.0215,-0.587785252292322,-2.45993877616001E-13,-0.587785252292568
0.0216,-0.770513242775669,0.309016994374715,-0.461496248400954
0.0217,-0.904827052465939,0.587785252292277,-0.317041800173662
0.0218,-0.982287250728653,0.809016994374806,-0.173270256353847
0.0219,-0.998026728428284,0.951056516295075,-0.046970212133208
0.022,-0.951056516295214,1,0.048943483704787
0.0221,-0.84432792550212,0.951056516295231,0.106728590793111
0.0222,-0.684547105928832,0.809016994375093,0.124469888446261
0.0223,-0.481753674101889,0.587785252292684,0.106031578190795
0.0224,-0.248689887165048,0.309016994375193,0.060327107210145
0.0225,-2.01156330251293E-13,2.56774483332317E-13,5.56181530810241E-14
0.0226,0.248689887164659,-0.309016994374691,-0.060327107210033
0.0227,0.481753674101536,-0.587785252292257,-0.10603157819072
0.0228,0.684547105928539,-0.809016994374791,-0.124469888446252
0.0229,0.844327925501904,-0.951056516295072,-0.106728590793168
0.023,0.951056516295089,-1,-0.048943483704911
0.0231,0.998026728428258,-0.951056516295238,0.04697021213302
0.0232,0.982287250728728,-0.809016994375108,0.17327025635362
0.0233,0.90482705246611,-0.587785252292692,0.317041800173418
0.0234,0.770513242775926,-0.309016994375217,0.461496248400709
0.0235,0.587785252292647,-2.81765943763836E-13,0.587785252292366
0.0236,0.36812455268488,0.309016994374681,0.677141547059561
0.0237,0.125333233564521,0.587785252292248,0.713118485856769
0.0238,-0.125333233564086,0.809016994374777,0.68368376081069
0.0239,-0.368124552684472,0.951056516295064,0.582931963610592
0.024,-0.587785252292293,1,0.412214747707707
0.0241,-0.770513242775646,0.951056516295242,0.180543273519595
0.0242,-0.904827052465924,0.809016994375122,-0.095810058090801
0.0243,-0.982287250728646,0.587785252292713,-0.394501998435934
0.0244,-0.998026728428286,0.309016994375227,-0.689009734053059
0.0245,-0.951056516295225,2.92546549480152E-13,-0.951056516294932
0.0246,-0.844327925502139,-0.309016994374657,-1.1533449198768
0.0247,-0.684547105928858,-0.587785252292228,-1.27233235822109
0.0248,-0.48175367410192,-0.80901699437477,-1.29077066847669
0.0249,-0.248689887165083,-0.951056516295057,-1.19974640346014
0.025,-2.36928396399128E-13,-1,-1.00000000000024
0.0251,0.248689887164624,-0.951056516295249,-0.702366629130626
0.0252,0.481753674101505,-0.809016994375129,-0.327263320273624
0.0253,0.684547105928508,-0.587785252292733,0.096761853635775
0.0254,0.844327925501881,-0.309016994375251,0.53531093112663
0.0255,0.951056516295076,-3.1753800991167E-13,0.951056516294758
0.0256,0.998026728428256,0.309016994374647,1.3070437228029
0.0257,0.982287250728736,0.587785252292208,1.57007250302094
0.0258,0.904827052466128,0.809016994374755,1.71384404684088
0.0259,0.770513242775953,0.951056516295053,1.72156975907101
0.026,0.587785252292682,1,1.58778525229268
0.0261,0.368124552684919,0.951056516295257,1.31918106898018
0.0262,0.125333233564563,0.809016994375143,0.934350227939707
0.0263,-0.125333233564044,0.587785252292742,0.462452018728698
0.0264,-0.368124552684432,0.309016994375261,-0.059107558309171
0.0265,-0.587785252292258,3.42529470343188E-13,-0.587785252291916
0.0266,-0.770513242775619,-0.309016994374623,-1.07953023715024
0.0267,-0.904827052465905,-0.587785252292199,-1.4926123047581
0.0268,-0.982287250728638,-0.809016994374749,-1.79130424510339
0.0269,-0.998026728428289,-0.951056516295045,-1.94908324472333
0.027,-0.951056516295238,-1,-1.95105651629524
0.0271,-0.844327925502162,-0.951056516295261,-1.79538444179742
0.0272,-0.68454710592889,-0.80901699437515,-1.49356410030404
0.0273,-0.481753674101958,-0.587785252292762,-1.06953892639472
0.0274,-0.248689887165124,-0.309016994375285,-0.55770688154041
0.0275,-2.79805889904563E-13,-3.53310076059505E-13,-6.33115965964068E-13
0.0276,0.248689887164582,0.3090169943746,0.557706881539182
0.0277,0.481753674101468,0.587785252292179,1.06953892639365
0.0278,0.684547105928482,0.809016994374734,1.49356410030322
0.0279,0.844327925501862,0.951056516295042,1.7953844417969
0.028,0.951056516295065,1,1.95105651629506
0.0281,0.998026728428254,0.951056516295268,1.94908324472352
0.0282,0.982287250728743,0.809016994375165,1.79130424510391
0.0283,0.904827052466144,0.587785252292771,1.49261230475891
0.0284,0.770513242775976,0.309016994375309,1.07953023715128
0.0285,0.587785252292711,3.78301536491023E-13,0.587785252293089
0.0286,0.368124552684953,-0.309016994374589,0.059107558310364
0.0287,0.125333233564599,-0.58778525229217,-0.462452018727571
0.0288,-0.125333233564008,-0.80901699437472,-0.934350227938728
0.0289,-0.368124552684399,-0.951056516295034,-1.31918106897943
0.029,-0.587785252292229,-1,-1.58778525229223
0.0291,-0.770513242775596,-0.951056516295271,-1.72156975907087
0.0292,-0.90482705246589,-0.809016994375179,-1.71384404684107
0.0293,-0.982287250728631,-0.587785252292791,-1.57007250302142
0.0294,-0.998026728428291,-0.309016994375319,-1.30704372280361
0.0295,-0.951056516295249,-3.89082142207339E-13,-0.951056516295638
0.0296,-0.844327925502181,0.309016994374566,-0.535310931127616
0.0297,-0.684547105928916,0.58778525229215,-0.096761853636766
0.0298,-0.481753674101989,0.809016994374714,0.327263320272724
0.0299,-0.248689887165159,0.951056516295027,0.702366629129868
0.03,-3.15577956052398E-13,1,0.999999999999684
0.0301,0.248689887164548,0.951056516295279,1.19974640345983
0.0302,0.481753674101436,0.809016994375186,1.29077066847662
0.0303,0.684547105928455,0.587785252292811,1.27233235822127
0.0304,0.844327925501843,0.309016994375343,1.15334491987719
0.0305,0.951056516295054,4.14073602638857E-13,0.951056516295468
0.0306,0.998026728428251,-0.309016994374555,0.689009734053696
0.0307,0.98228725072875,-0.587785252292129,0.39450199843662
0.0308,0.904827052466159,-0.809016994374699,0.09581005809146
0.0309,0.770513242775999,-0.951056516295023,-0.180543273519025
0.031,0.58778525229274,-1,-0.41221474770726
0.0311,0.368124552684986,-0.951056516295287,-0.582931963610301
0.0312,0.125333233564634,-0.8090169943752,-0.683683760810566
0.0313,-0.125333233563973,-0.587785252292808,-0.713118485856781
0.0314,-0.368124552684379,-0.30901699437534,-0.677141547059719
0.0315,-0.587785252292223,-3.96432498924769E-13,-0.58778525229262
0.0316,-0.770513242775592,0.309016994374572,-0.46149624840102
0.0317,-0.904827052465893,0.587785252292167,-0.317041800173726
0.0318,-0.982287250728635,0.809016994374726,-0.173270256353909
0.0319,-0.99802672842829,0.951056516295042,-0.046970212133248
0.032,-0.951056516295238,1,0.048943483704762
0.0321,-0.844327925502162,0.95105651629526,0.106728590793097
0.0322,-0.684547105928879,0.809016994375148,0.124469888446269
0.0323,-0.481753674101933,0.587785252292736,0.106031578190803
0.0324,-0.248689887165097,0.309016994375255,0.060327107210158
0.0325,-2.37663184478616E-13,3.07737121634672E-13,7.00739371560556E-14
0.0326,0.248689887164623,-0.309016994374656,-0.060327107210033
0.0327,0.481753674101517,-0.587785252292239,-0.106031578190722
0.0328,0.684547105928533,-0.809016994374778,-0.124469888446245
0.0329,0.8443279255019,-0.951056516295069,-0.10672859079317
0.033,0.951056516295091,-1,-0.048943483704909
0.0331,0.998026728428259,-0.951056516295232,0.046970212133027
0.0332,0.982287250728724,-0.809016994375096,0.173270256353628
0.0333,0.904827052466095,-0.587785252292665,0.317041800173431
0.0334,0.770513242775904,-0.309016994375171,0.461496248400733
0.0335,0.587785252292608,-2.19041744344574E-13,0.587785252292389
0.0336,0.368124552684834,0.309016994374741,0.677141547059575
0.0337,0.125333233564458,0.58778525229231,0.713118485856769
0.0338,-0.125333233564163,0.80901699437483,0.683683760810667
0.0339,-0.368124552684544,0.951056516295097,0.582931963610553
0.034,-0.587785252292367,1,0.412214747707633
0.0341,-0.770513242775705,0.951056516295205,0.1805432735195
0.0342,-0.904827052465969,0.809016994375044,-0.095810058090925
0.0343,-0.982287250728669,0.587785252292593,-0.394501998436076
0.0344,-0.998026728428278,0.309016994375087,-0.689009734053192
0.0345,-0.951056516295183,1.30346367054476E-13,-0.951056516295053
0.0346,-0.844327925502059,-0.309016994374825,-1.15334491987688
0.0347,-0.68454710592875,-0.587785252292382,-1.27233235822113
0.0348,-0.481753674101778,-0.809016994374882,-1.29077066847666
0.0349,-0.248689887164926,-0.951056516295124,-1.19974640346005
0.035,-6.02724298984206E-14,-1,-1.00000000000006
0.0351,0.248689887164809,-0.951056516295177,-0.702366629130369
0.0352,0.481753674101672,-0.809016994374992,-0.327263320273319
0.0353,0.684547105928662,-0.587785252292521,0.096761853636141
0.0354,0.844327925501995,-0.309016994375002,0.535310931126993
0.0355,0.951056516295146,-4.16509897643784E-14,0.951056516295104
0.0356,0.998026728428271,0.309016994374909,1.30704372280318
0.0357,0.982287250728691,0.587785252292454,1.57007250302114
0.0358,0.90482705246602,0.809016994374934,1.71384404684095
0.0359,0.770513242775791,0.951056516295152,1.72156975907094
0.036,0.587785252292465,1,1.58778525229246
0.0361,0.368124552684656,0.95105651629515,1.31918106897981
0.0362,0.125333233564282,0.809016994374939,0.934350227939222
0.0363,-0.125333233564339,0.587785252292449,0.462452018728111
0.0364,-0.368124552684709,0.309016994374918,-0.059107558309791
0.0365,-0.58778525229251,-4.70443875257194E-14,-0.587785252292558
0.0366,-0.770513242775827,-0.309016994374994,-1.07953023715082
0.0367,-0.904827052466044,-0.587785252292526,-1.49261230475857
0.0368,-0.982287250728702,-0.809016994374987,-1.79130424510369
0.0369,-0.998026728428266,-0.951056516295179,-1.94908324472345
0.037,-0.951056516295128,-1,-1.95105651629513
0.0371,-0.844327925501964,-0.951056516295123,-1.79538444179709
0.0372,-0.684547105928621,-0.809016994374879,-1.4935641003035
0.0373,-0.481753674101623,-0.587785252292378,-1.069538926394
0.0374,-0.24868988716474,-0.30901699437482,-0.55770688153956
0.0375,1.17118324681775E-13,1.35739764815817E-13,2.52858089497592E-13
0.0376,0.248689887164981,0.309016994375092,0.557706881540072
0.0377,0.481753674101828,0.587785252292597,1.06953892639443
0.0378,0.684547105928792,0.809016994375047,1.49356410030384
0.0379,0.844327925502098,0.951056516295206,1.7953844417973
0.038,0.951056516295201,1,1.9510565162952
0.0381,0.998026728428282,0.951056516295095,1.94908324472338
0.0382,0.982287250728658,0.809016994374827,1.79130424510348
0.0383,0.904827052465944,0.587785252292306,1.49261230475825
0.0384,0.770513242775668,0.309016994374736,1.0795302371504
0.0385,0.587785252292321,-2.24435142105915E-13,0.587785252292096
0.0386,0.368124552684491,-0.309016994375176,0.059107558309315
0.0387,0.125333233564106,-0.587785252292669,-0.462452018728563
0.0388,-0.125333233564515,-0.809016994375099,-0.934350227939614
0.0389,-0.368124552684887,-0.951056516295234,-1.31918106898012
0.039,-0.587785252292654,-1,-1.58778525229265
0.0391,-0.77051324277594,-0.951056516295068,-1.72156975907101
0.0392,-0.90482705246612,-0.809016994374775,-1.71384404684089
0.0393,-0.982287250728735,-0.587785252292234,-1.57007250302097
0.0394,-0.998026728428255,-0.309016994374651,-1.30704372280291
0.0395,-0.951056516295073,3.13130519396013E-13,-0.95105651629476
0.0396,-0.844327925501869,0.30901699437526,-0.535310931126609
0.0397,-0.684547105928481,0.587785252292741,-0.09676185363574
0.0398,-0.481753674101467,0.809016994375151,0.327263320273684
0.0399,-0.248689887164568,0.951056516295261,0.702366629130693
0.04,2.94509079261971E-13,1,1.00000000000029
0.0401,0.248689887165152,0.95105651629504,1.19974640346019
0.0402,0.481753674101996,0.809016994374723,1.29077066847672
0.0403,0.684547105928921,0.587785252292162,1.27233235822108
0.0404,0.844327925502193,0.309016994374567,1.15334491987676
0.0405,0.951056516295255,-4.01825896686111E-13,0.951056516294854
0.0406,0.998026728428293,-0.309016994375345,0.689009734052948
0.0407,0.982287250728622,-0.587785252292812,0.39450199843581
0.0408,0.904827052465869,-0.809016994375203,0.095810058090665
0.0409,0.770513242775555,-0.951056516295293,-0.180543273519738
0.041,0.587785252292177,-1,-0.412214747707823
0.0411,0.368124552684326,-0.951056516295013,-0.582931963610687
0.0412,0.125333233563916,-0.809016994374671,-0.683683760810754
0.0413,-0.125333233564691,-0.587785252292079,-0.71311848585677
0.0414,-0.368124552685052,-0.309016994374496,-0.677141547059548
0.0415,-0.587785252292798,4.90521273976208E-13,-0.587785252292307
0.0416,-0.770513242776053,0.309016994375429,-0.461496248400624
0.0417,-0.904827052466201,0.587785252292896,-0.317041800173305
0.0418,-0.982287250728768,0.809016994375247,-0.173270256353521
0.0419,-0.998026728428244,0.951056516295316,-0.046970212132928
0.042,-0.951056516295019,1,0.048943483704981
0.0421,-0.844327925501774,0.951056516294981,0.106728590793207
0.0422,-0.684547105928352,0.809016994374627,0.124469888446275
0.0423,-0.481753674101312,0.587785252292019,0.106031578190707
0.0424,-0.248689887164396,0.309016994374398,0.060327107210002
0.0425,4.86110688557368E-13,-5.93427505981508E-13,-1.0731681742414E-13
0.0426,0.248689887165324,-0.3090169943755,-0.060327107210176
0.0427,0.481753674102151,-0.587785252292956,-0.106031578190805
0.0428,0.68454710592905,-0.809016994375308,-0.124469888446258
0.0429,0.844327925502288,-0.951056516295348,-0.10672859079306
0.043,0.951056516295315,-1,-0.048943483704685
0.0431,0.998026728428304,-0.951056516294958,0.046970212133346
0.0432,0.982287250728589,-0.809016994374566,0.173270256354023
0.0433,0.904827052465793,-0.587785252291936,0.317041800173858
0.0434,0.770513242775442,-0.309016994374327,0.461496248401115
0.0435,0.587785252292022,6.67912028556404E-13,0.58778525229269
0.0436,0.368124552684161,0.309016994375598,0.677141547059759
0.0437,0.12533323356374,0.587785252293039,0.71311848585678
0.0438,-0.125333233564867,0.809016994375351,0.683683760810485
0.0439,-0.368124552685217,0.951056516295371,0.582931963610154
0.044,-0.587785252292953,1,0.412214747707048
0.0441,-0.770513242776166,0.951056516294926,0.18054327351876
0.0442,-0.904827052466277,0.809016994374523,-0.095810058091754
0.0443,-0.982287250728801,0.587785252291875,-0.394501998436926
0.0444,-0.998026728428233,0.309016994374229,-0.689009734054003
0.0445,-0.95105651629496,-7.70818260561704E-13,-0.95105651629573
0.0446,-0.844327925501679,-0.309016994375696,-1.15334491987738
0.0447,-0.684547105928223,-0.5877852522931,-1.27233235822132
0.0448,-0.481753674101156,-0.809016994375412,-1.29077066847657
0.0449,-0.248689887164224,-0.951056516295403,-1.19974640345963
0.045,6.63501443137564E-13,-1,-0.999999999999337
0.0451,0.248689887165496,-0.951056516294903,-0.702366629129407
0.0452,0.481753674102307,-0.809016994374462,-0.327263320272155
0.0453,0.68454710592919,-0.587785252291792,0.096761853637398
0.0454,0.844327925502383,-0.309016994374132,0.535310931128251
0.0455,0.95105651629537,8.453027831366E-13,0.951056516296215
0.0456,0.998026728428315,0.309016994375767,1.30704372280408
0.0457,0.982287250728556,0.587785252293183,1.57007250302174
0.0458,0.904827052465712,0.809016994375472,1.71384404684118
0.0459,0.770513242775329,0.951056516295426,1.72156975907075
0.046,0.587785252291879,1,1.58778525229188
0.0461,0.368124552683996,0.951056516294872,1.31918106897887
